Company	Page	Sentence	Drop_Reason
Keurig Dr Pepper	41	11 KDP’s coffee responsible sourcing program consists of: (1) working with second-party verification and third-party certification partners that have been vetted by the Global Coffee Platform (GCP) (as of June 2025, KDP’s accepted partners include Fairtrade International, Fair Trade USA, the Rainforest Alliance, 4C, AtSource Entry Verified by ofi, ECOM SMS, Guaxupe Planet, NKG Verified, RGC Coffee 3E, RSP Advanced by Louis Dreyfus Company, Sucafina IMPACT, Volcafe Excellence, Volcafe Verified); (2) requiring the completion of independent, third-party audits on coffee farms to verify compliance with standards and remediation of key issues; (3) mandating our external partners share standardized data with us on traceability, risk and impact.	length
Keurig Dr Pepper	41	Second-party verification and third-party certification partners audit a representative sample of farms.	not_assertion
Keurig Dr Pepper	41	Under the commonly employed industry approach, the baseline number of farms to audit equals the square root of the total number of farms.	not_assertion
Keurig Dr Pepper	41	That baseline can be adjusted up or down based on risk, and each verification or third-party certification partner will approach this differently.	not_assertion
Keurig Dr Pepper	41	The GCP, through its equivalence process, assesses programs to help ensure a robust management system is in place that is fit-for-purpose.	not_assertion
Keurig Dr Pepper	41	For all programs, KDP likewise requires them to disclose their sampling methodology as part of KDP’s approval process.	not_assertion
Keurig Dr Pepper	41	All suppliers receive a risk score of Low, Medium or High.	not_assertion
Keurig Dr Pepper	41	In some cases, supplier risk is further refined via a Self-Assessment Questionnaire (SAQ).	not_assertion
Keurig Dr Pepper	41	Factories that have a high-risk score must undergo a third-party audit adhering to one of KDP’s accepted audit standards.	not_assertion
Keurig Dr Pepper	41	We consider a high-risk factory compliant if it earns an audit rating of Meets or Exceeds Expectations.	not_assertion
Keurig Dr Pepper	41	For any that receive a Below Expectations rating, we work directly with those suppliers to remediate issues and verify corrective actions through additional onsite audits and specific trainings.	not_assertion
Keurig Dr Pepper	41	KDP accepts audit reports from the Responsible Business Alliance (RBA), Sedex Member Ethical Audits (SMETA), Social Accountability International (SAI) SA8000 and the Business Social Compliance Initiative (BSCI), all of which have created a mechanism to assess responsible business practices in supply chains.	not_assertion
Keurig Dr Pepper	41	In cases where factories have another comparable audit standard, we consider them for approval on a case-by-case basis.	not_assertion
Keurig Dr Pepper	41	13 A product meets the positive hydration criteria if it: provides a serving of fruits or vegetables (with no added sugar) OR is 40 calories or less per serving with a functional attribute or at least 10% Daily Value of a nutrient to encourage.	not_assertion
Keurig Dr Pepper	41	Positive hydration goal is for U.S. sales only; includes owned, licensed and partner brands and fountain beverages, excludes private label; examples of products that meet these criteria include non-caloric coffees and teas, 100% fruit juice with no added sugar, low calorie energy and soft drinks and sparkling, still and functional waters.	length
Keurig Dr Pepper	41	14 U.S. FDA definition of “low calorie,” Code of Federal Regulations, Title 21.	not_assertion
Keurig Dr Pepper	41	15 European Commission: “A food product that together with its basic nutritional impact has a beneficial effect on one or more functions of the human organism either improving the general physical conditions or/and decreasing the risk of the evolution of the disease.” Orrú S, et al.	length
Keurig Dr Pepper	41	Nutrients 2018.	length
Keurig Dr Pepper	41	16 Drewnowski A, et al.	not_assertion
Keurig Dr Pepper	41	Nutr Rev.	length
Keurig Dr Pepper	41	2019; Dietary Guidelines for Americans, 2000-2025.	not_assertion
Keurig Dr Pepper	41	17 Circana Total U.S. – Multi Outlet + Conv Time: Calendar Year 2024 Ending 12-29-24.	not_assertion
Keurig Dr Pepper	41	18 Compared to expected base sales for total KDP products.	not_assertion
Keurig Dr Pepper	41	19 KDP considers child-directed advertising to be a program or website where the audience generally consists of 25% or more of children under the age of 13.	not_assertion
Keurig Dr Pepper	41	This is a stricter standard than required by CFBAI, which considers media primarily directed at children under 13 when the audience is 35% or more of that age group.	not_assertion
Keurig Dr Pepper	41	Our hourly workforce receives ongoing feedback throughout the year.	not_assertion
Keurig Dr Pepper	41	Photo Credits: Oscar Leiva/Silverlight (page 1: Report Cover – Right; page 14: Improved Water Security in Central America); Iain White Photography (page 9: Utilizing Renewable Electricity in Ireland); RJ Wiley/Audubon (page 10: Water Use & Stewardship; page 13: Wetland Rehabilitation in Florida); Chicago Bears 2024 (page 19: Refill-Reuse Pilot); Ryan Kurtz 2023 (page 23: Manufactured Inputs); Yober Rivera/World Coffee Research (page 24: Investing to Preserve Agricultural Research); Jaysson Gallant (page 29: Employee Health, Safety & Well-Being); AP Images for Dr Pepper (page 31: 2024 Progress); Gold Media Inc (page 33: Engage for Good); Operation Blessing (page 33: Disaster Relief); FireTheCanon.com (page 35: Corporate Governance & Ethics Strategy) All amounts expressed in U.S. dollars unless noted.	length
Keurig Dr Pepper	41	All brands owned by their respective trademark owners.	not_assertion
Keurig Dr Pepper	41	All rights reserved.	length
Keurig Dr Pepper	41	2024 KEURIG DR PEPPER IMPACT REPORT 41 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	navigation
Keurig Dr Pepper	42	APPENDIX 2024 KEURIG DR PEPPER IMPACT REPORT 42 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	navigation
Keurig Dr Pepper	43	Data Table For details on the methodologies, boundaries and performance of the goals that these data support, see our Goal Methodology & Progress Summary.	not_assertion
Keurig Dr Pepper	43	2020 2021 2022 2023 2024 GHG Emissions & Energy SCOPE 1: Direct Emissions (MTCO2e)* 289,755† 294,455† 298,188† 286,787† 295,720† Stationary 116,081† 116,495† 134,628† 128,976† 127,501† Mobile 160,797† 162,642† 162,435† 156,686† 167,189† SCOPE 2: Indirect Emissions, Purchased Energy (MTCO2e)* Market-based 93,280† 81,091† 57,680† 36,721† 31,776† Location-based 165,076† 167,493† 168,450† 174,778† 180,744† SCOPE 3: Indirect Emissions, Value Chain (MTCO2e)* Category Breakdown: 8,455,045 10,039,170 11,271,169§ 10,600,175§ 11,286,588 Purchased Goods and Services 3,245,733 4,762,340 5,663,774§ 5,106,764§ 5,172,729 Capital Goods 45,134 53,177 51,757 51,623 43,856 Fuel-and-energy-related Activities (not included in Scope 1 or 2)** 97,180 88,351 82,976§ 78,273† 80,016† Upstream Transportation and Distribution*** 455,091 432,347 657,611§ 656,403§ 493,610† Waste Generated in Operations 7,365 7,323 11,184§ 11,103§ 10,229 Business Travel 4,243 2,616 17,187§ 35,603§ 28,156 Employee Commuting 50,833† 52,268† 49,103† 45,820† 46,981† Downstream Transportation and Distribution 1,073,631 1,106,642 1,115,535 1,081,598 1,235,700 Processing of Sold Products 2,726,216 2,856,423 2,876,039 2,772,831 3,146,180 Use of Sold Products**** 664,521 559,947 529,557 479,915† 490,724† End-of-life Treatment of Sold Products 85,058 117,735 158,387§ 144,552§ 164,037 Downstream Leased Assets 0 0 890§ 1,320 836 Investments N/R N/R 57,169 134,370 373,534 N/R = disclosures are not reported; N/A = disclosures are not applicable Year ended December 31 2024 KEURIG DR PEPPER IMPACT REPORT 43 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	length
Keurig Dr Pepper	44	2020 2021 2022 2023 2024 GHG Emissions & Energy Total Energy Use (MWh) 1,812,598† 1,895,189† 1,924,265† 1,862,927† 1,919,385† Total Direct Energy Usage (MWh) 1,352,299† 1,398,647† 1,398,100† 1,337,084† 1,372,211† Total Purchased Electricity Use (MWh) 460,299† 496,542† 526,165† 525,843† 547,174† % Grid Electricity 100% 100% 100% 100% 100% % Renewable Electricity (Renewable Electricity as % of Total Purchased Electricity)***** 50%† 62%† 74%† 83%† 85%† Fleet Fuel Management (Total Fuel Consumed) (Gigajoules) 2,325,866 2,312,032 2,316,494 2,264,898 2,418,434 Fleet Fuel Management (% Renewable) 0% 0% 0% 0% 0% †Third-party data assurance completed by ERM CVS with limited assurance.	length
Keurig Dr Pepper	44	The report is available on our website.	not_assertion
Keurig Dr Pepper	44	§Updated from the year prior.	not_assertion
Keurig Dr Pepper	44	*Scope 1, 2 and 3 emissions are accounted for in accordance with the GHG Protocol.	not_assertion
Keurig Dr Pepper	44	We use the most current GHG emission factors in our inventory each year and site- and supplier-specific factors where available.	not_assertion
Keurig Dr Pepper	44	Scope 1 emissions are calculated with U.S. Environmental Protection Agency (EPA) Emission Factors for Greenhouse Gas Inventories.	methodology
Keurig Dr Pepper	44	Scope 2 emissions are calculated following both the location-based and the market-based methodologies as defined in the GHG Protocol.	not_assertion
Keurig Dr Pepper	44	Location-based factors are taken from the eGRID and International Energy Agency (IEA) datasets for U.S. and international sites, respectively; where applicable, market-based factors are taken from supplier-specific utility factors (for larger sites), Green-e (U.S.), AIB (Europe) and IEA.	not_assertion
Keurig Dr Pepper	44	Scope 3 emissions are calculated with a methodology that has been updated in 2024 and now reflects the inclusion of improved data sources and updated emissions factors.	methodology
Keurig Dr Pepper	44	Historical figures have been updated to reflect these changes where appropriate.	not_assertion
Keurig Dr Pepper	44	The latest datasets available at the time of publication are used, and where data is not available, estimated data were used.	not_assertion
Keurig Dr Pepper	44	2018 was our baseline year with Scope 1 and 2 emissions of 411,136 MTCO2e.	methodology
Keurig Dr Pepper	44	**GHG emissions from Fuel-and-energy-related Activities are based on KDP direct fuel consumption and purchased electricity.	not_assertion
Keurig Dr Pepper	44	Fuel consumption is multiplied by the relevant GHG emission factor for each fuel type.	not_assertion
Keurig Dr Pepper	44	Electricity consumption is multiplied by a country- specific GHG emission factor.	not_assertion
Keurig Dr Pepper	44	Calculation takes into account renewable electricity procured via market instruments and green tariff contracts.	not_assertion
Keurig Dr Pepper	44	***Upstream Transportation and Distribution GHG emissions include outbound transportation of finished products, inbound packaging, ingredients and appliances via third-party logistics carriers.	not_assertion
Keurig Dr Pepper	44	This category excludes transportation of inbound ingredients and packaging for our operations in Mexico.	not_assertion
Keurig Dr Pepper	44	Upstream Transportation and Distribution GHG emissions are calculated using vendor-specific (EPA SmartWay) and industry average emissions factors applied to weight-distance and spend based activity data.	not_assertion
Keurig Dr Pepper	44	GHG emissions associated with the inbound transportation of green coffee are calculated using purchased volumes by country and distances estimated using origin and destination locations.	not_assertion
Keurig Dr Pepper	44	GHG emissions associated with the inbound transportation of appliances and beverage concentrate are provided by our logistics vendor.	not_assertion
Keurig Dr Pepper	44	****Use of Sold Products GHG emissions are limited to brewer energy use and consumer refrigeration.	not_assertion
Keurig Dr Pepper	44	Brewer energy use is estimated using brewer annual shipments and lifetime electricity consumption for each model.	not_assertion
Keurig Dr Pepper	44	GHG emissions from consumer refrigeration are estimated by lifecycle analysis.	not_assertion
Keurig Dr Pepper	44	*****Renewable electricity in 2020, 2021, 2022, 2023 and 2024 was sourced through a mix of Green-e certified REC products.	reference_dense
Keurig Dr Pepper	44	Our Newbridge, Ireland facility is supplied with 100% wind electricity by the local utility.	not_assertion
Keurig Dr Pepper	44	N/R = disclosures are not reported; N/A = disclosures are not applicable 2024 KEURIG DR PEPPER IMPACT REPORT 44 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	length
Keurig Dr Pepper	45	2020 2021 2022 2023 2024 Nature KDP Supported Regenerative Agriculture and Conservation (Acres) (Cumulative since 2022)* N/A N/A 11,296† 43,435† 129,013† †Third-party data assurance completed by ERM CVS with limited assurance.	not_assertion
Keurig Dr Pepper	45	*Regenerative Agriculture & Conservation Acres may not sum due to rounding of hectares to acres conversion.	not_assertion
Keurig Dr Pepper	45	Water Total Withdrawal (Million Liters) 13,166† 13,355† 13,716† 13,175† 12,595† % Withdrawal, Municipal 75%† 79%† 78%† 76%† 75%† % Withdrawal, Groundwater 25%† 21%† 22%† 24%† 25%† Total Consumption (Million Liters) 7,407† 7,463† 7,326† 7,193† 6,997† % Consumed in High Baseline Water Stress Areas 37% 38% 59% 59% 61% Total Discharge (Million Liters) 5,759† 5,893† 6,390† 5,982† 5,962† % Discharge to Municipal 66%† 66%† 62%† 66%† 66%† % Discharge to Waterbody 34%† 34%† 38%† 34%† 34%† Water Use Ratio (L/L)* (Liters of Water Required to Make One Liter of Product) 1.82† 1.82† 1.82† 1.85† 1.82† Water Replenished in Highest Water-Risk Areas (Million Liters per Year)** 725 1,817 2,084 2,169 3,008 Water Replenished in Highest Water-Risk Areas (% Replenished)*** 20% 49% 55% 55% 66% †Third-party data assurance completed by ERM CVS with limited assurance.	length
Keurig Dr Pepper	45	*The Water Use Ratio is calculated based on water withdrawals and production volumes, for sites that produce liquid refreshment beverages only.	not_assertion
Keurig Dr Pepper	45	2017 was our baseline year with a Water Use Ratio (L/L) of 1.95.	not_assertion
Keurig Dr Pepper	45	**Based on WRI’s Aqueduct Water Risk Atlas v3.0 (2019) locations with High or Extremely High baseline water stress, aligned with SASB Standards metric.	not_assertion
Keurig Dr Pepper	45	Prior years used v2.1 of Aqueduct and additional indicators.	not_assertion
Keurig Dr Pepper	45	***Based on WRI’s Aqueduct Water Risk Atlas v3.0 (2019) locations with High or Extremely High baseline water stress, aligned with SASB Standards metric.	not_assertion
Keurig Dr Pepper	45	Progress is the volume of water capacity replenished versus the volume of water consumed by in-scope locations within the same year.	not_assertion
Keurig Dr Pepper	45	N/R = disclosures are not reported; N/A = disclosures are not applicable 2024 KEURIG DR PEPPER IMPACT REPORT 45 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	length
Keurig Dr Pepper	46	2020 2021 2022 2023 2024 All Packaging* % Packaging Recyclable or Compostable** 94% 95% 94% 95%† 96%† % PCR across Total Packaging Portfolio 22% 24% 24% 27%† 26%† Plastic Packaging % Plastic Packaging Recyclable or Compostable** 88% 92% 89% 91%† 94%† % Plastic Packaging Reusable or Refillable 1% 1% 1% 2% 3% % PCR across Total Plastic Packaging Portfolio 2% 11% 18% 17%† 16%† Total Virgin Plastic Packaging (Metric Tons)*** 226,000 215,000 202,740 195,015 190,567 Total Plastic Packaging (Metric Tons) 230,000 243,000 246,588 234,334† 227,846† Packaging Mix† (% of Total Weight Procured) % Paper/Cardboard 26% 32% 34% 34% 34% % PET Bottles 24% 27% 26% 27% 27% % Aluminum and Steel 12% 14% 14% 13% 14% % Non-Refillable Glass Bottles 22% 10% 10% 8% 8% % Polypropylene 8% 8% 9% 7% 7% % Other**** 4% 4% 5% 4% 4% % Flexible Packaging and Plastic Film 3% 3% 3% 4% 3% % Refillable Glass Bottles 1% 2% 0% 3% 3% †Third-party data assurance completed by ERM CVS with limited assurance.	length
Keurig Dr Pepper	46	§Updated from the prior year.	not_assertion
Keurig Dr Pepper	46	*This report encompasses the packaging data for KDP-owned and operated facilities, which include primary, secondary and tertiary packaging, as well as brewer packaging.	not_assertion
Keurig Dr Pepper	46	Materials procured by external bottlers and brewer accessory contract manufacturers are not included.	not_assertion
Keurig Dr Pepper	46	Recyclable packaging is packaging for which design is not a barrier to the packaging being successfully collected, sorted and reprocessed into another material, a product component or a recycled raw material.	not_assertion
Keurig Dr Pepper	46	We likewise consider plastic packaging to be recyclable if it is deemed “recyclable with detrimental features” by the APR.	not_assertion
Keurig Dr Pepper	46	For all other material categories, our recyclability determinations are informed by applicable law and the guidance of several organizations, including the Sustainable Packaging Coalition, the Aluminum Association, the Can Manufacturers Institute, the Institute of Scrap Recycling Industries, the Glass Packaging Institute, the Carton Council and the American Forest & Paper Association.	length
Keurig Dr Pepper	46	Packaging specifications - weight, composition and PCR content - are obtained from our suppliers.	not_assertion
Keurig Dr Pepper	46	In the absence of specific data, KDP estimates are based on analogous products, ensuring our reporting reflects the most accurate information possible.	not_assertion
Keurig Dr Pepper	46	**The EMF Global Commitment definition of “recyclable” differs from the KDP definition.	broken_fragment
Keurig Dr Pepper	46	EMF specifies that a package type must be recycled at a 30% recycling rate across geographies of 400 million or more inhabitants, which moves beyond the traditional definition of “recyclable.” As a global NGO, EMF’s threshold for recyclable product may be substantiated by data in geographies where KDP does not sell product.	length
Keurig Dr Pepper	46	In 2020, 50% of KDP plastic packaging fit this definition.	broken_fragment
Keurig Dr Pepper	46	In 2021, 58% of KDP plastic packaging fit this definition.	broken_fragment
Keurig Dr Pepper	46	In 2022, 58% of KDP plastic packaging fit this definition.	broken_fragment
Keurig Dr Pepper	46	***2019 was our baseline year with Total Virgin Plastic Packaging of 229,000 Metric Tons.	not_assertion
Keurig Dr Pepper	46	****Category includes filters, high-density polyethylene (HDPE), foam and aseptic carton.	not_assertion
Keurig Dr Pepper	46	N/R = disclosures are not reported; N/A = disclosures are not applicable 2024 KEURIG DR PEPPER IMPACT REPORT 46 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	length
Keurig Dr Pepper	47	2020 2021 2022 2023 2024 Waste Total Waste Generated (Short Tons) 114,241 124,859 142,824 140,620 137,655 % Waste Diverted from Landfill 92% 92% 92% 93% 93% Responsible Sourcing - Farm % Coffee Responsibly Sourced* 81% 100% 100% 100% 100% % Cocoa Responsibly Sourced** N/A 81% 100% 100% 100% Total Volume of Green Beans Received (Million Pounds) N/R 278 294 256 288 *2020 was our final transition year, with 19% of coffee purchased as conventional.	length
Keurig Dr Pepper	47	At the end of 2020, all coffee contracted was 100% responsibly sourced through verification or third-party certification programs.	not_assertion
Keurig Dr Pepper	47	During 2021 and 2022, a small amount of coffee was received as conventional (0.38% and 0.36%, respectively) due to COVID-19 impacts, supplier error or shipping delays.	not_assertion
Keurig Dr Pepper	47	In 2023, 0.002% of coffee (a single shipment) was received as conventional per a customer requirement.	not_assertion
Keurig Dr Pepper	47	**2021 was our final transition year, with 19% of cocoa purchased as conventional.	not_assertion
Keurig Dr Pepper	47	At the end of 2021, all cocoa contracted going forward was 100% responsibly sourced through verification or third-party certification programs.	not_assertion
Keurig Dr Pepper	47	Responsible Sourcing - KDP Supplier Rating System for Factories Summary * Tier 1 Brewer Suppliers Meets or Exceeds Expectations N/A N/A 90% 80% 80% Below Expectations N/A N/A 10% 20% 20% Not Yet Rated N/A N/A 0% 0% 0% Not Acceptable N/A N/A N/A N/A 0% Tier 2 High-Risk Brewer Suppliers Meets or Exceeds Expectations N/A N/A 38% 53% 95% Below Expectations N/A N/A 13% 7% 0% Not Yet Rated N/A N/A 49% 40% 5% Not Acceptable N/A N/A N/A N/A 0% N/R = disclosures are not reported; N/A = disclosures are not applicable 2024 KEURIG DR PEPPER IMPACT REPORT 47 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	length
Keurig Dr Pepper	48	2020 2021 2022 2023 2024 Responsible Sourcing - KDP Supplier Rating System for Factories Summary* Apple Juice Concentrate Suppliers from High-Risk Countries Meets or Exceeds Expectations N/A N/A 59% 48% 82% Below Expectations N/A N/A 0% 0% 4% Not Yet Rated** N/A N/A 41% 52% 10% Not Acceptable*** N/A N/A N/A N/A 4% Tomato Paste Meets or Exceeds Expectations N/A N/A N/A 100% 100% Below Expectations N/A N/A N/A 0% 0% Not Yet Rated N/A N/A N/A 0% 0% Not Acceptable N/A N/A N/A N/A 0% High-intensity Sweeteners Meets or Exceeds Expectations N/A N/A N/A N/A 100% Below Expectations N/A N/A N/A N/A 0% Not Yet Rated N/A N/A N/A N/A 0% Not Acceptable N/A N/A N/A N/A 0% *In 2022, we began to execute on an evolved responsible sourcing program with a uniform methodology and Supplier Rating System that enables us to align and expand our audit program across more of our supply base where the risk is focused in manufacturing factories.	length
Keurig Dr Pepper	48	**The AJC suppliers rated as Not Yet Rated were located in Ukraine where on-site audits remain difficult due to the ongoing Russian-Ukrainian conflict.	not_assertion
Keurig Dr Pepper	48	We took an additional step in 2024 to utilize an SAQ to evaluate these suppliers’ social and environmental management systems.	not_assertion
Keurig Dr Pepper	48	***One AJC supplier submitted an audit report outside the KDP-accepted audit standards.	not_assertion
Keurig Dr Pepper	48	N/R = disclosures are not reported; N/A = disclosures are not applicable 2024 KEURIG DR PEPPER IMPACT REPORT 48 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	length
Keurig Dr Pepper	49	2020 2021 2022 2023 2024 Responsible Sourcing - Brewer Audit Summary* Total Number of KDP Managed Tier 1/Tier 2 Suppliers N/A N/A 46§ 65§ 68 Tier 1 Suppliers Risk Assessed N/A N/A 100% 100% 100% Tier 2 Suppliers Risk Assessed N/A N/A 51% 62% 95% Total Audits Conducted for Tier 1/Tier 2 Suppliers N/A N/A 33 77 21 Total Priority Findings Violations N/A N/A 14 0 0 Tier 1 Priority Findings N/A N/A 3 0 0 Tier 2 Priority Findings N/A N/A 11 0 0 Priority Findings Violations Closed N/A N/A 62% 0% N/A §Updated from the prior year due to an internal review of our calculations.	length
Keurig Dr Pepper	49	*We met our responsible sourcing goal for brewers in 2021.	not_assertion
Keurig Dr Pepper	49	In 2022, we adjusted our methodology for our Responsible Sourcing Brewer Program and report these metrics.	not_assertion
Keurig Dr Pepper	49	Read more in Goal Methodology & Progress Summary.	not_assertion
Keurig Dr Pepper	49	Livelihoods Investments Improving Livelihoods of Coffee Farmers (Millions USD) (Cumulative through 2024, since 2003) $64 $71 $72 $73 $74 Number of Farmers and Workers in our Coffee Supply Chain that KDP Supported with the Aim to Improve Economic Resilience* N/A N/A N/A N/A 8,570 *We estimate that our global coffee supply chain includes over 100,000 farmers, plus many more workers employed on the farms.	length
Keurig Dr Pepper	49	Read more in KDP’s Livelihoods Ambition Monitoring and Evaluation Guide.	not_assertion
Keurig Dr Pepper	49	N/R = disclosures are not reported; N/A = disclosures are not applicable 2024 KEURIG DR PEPPER IMPACT REPORT 49 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	length
Keurig Dr Pepper	50	2020 2021 2022 2023 2024 Health & Well-Being % Products that Provide Positive Hydration* 54% 56% 57%† 59%† 60%† †Third-party data assurance completed by ERM CVS with limited assurance.	reference_dense
Keurig Dr Pepper	50	*U.S. sales only; includes partner brands and fountain, excludes private label.	not_assertion
Keurig Dr Pepper	50	We define a positive hydration product as one that provides a serving of fruits or vegetables (with no added sugar) OR is 40 calories or less per serving with a functional attribute or at least 10% Daily Value of a nutrient to encourage.	not_assertion
Keurig Dr Pepper	50	Employee Engagement % Annual Survey Participation Rate 81% 89% 87% 89% 91% % Employee Engagement 62% 71% 81% 80% 81% % Total Employee New Hire Rate 32% 16% 15% 38% 39% % Total Employee Turnover Rate 32% 41% 43% 38% 34% *Owned and operated KDP manufacturing facilities; rates are calculated as frequency of injuries per 100 employees.	length
Keurig Dr Pepper	50	§Updated from the prior year due to incidents becoming recordable or resulting in lost time after end of calendar year.	not_assertion
Keurig Dr Pepper	50	Workplace Safety - Direct Store Delivery* Lost Time Injury Rate 1.90 1.30 1.41 2.06§ 2.03 Total Recordable Injury Rate 6.70 5.20 6.27 7.37§ 6.79 *U.S. operations.	reference_dense
Keurig Dr Pepper	50	Rates are calculated as frequency of injuries per 100 employees.	not_assertion
Keurig Dr Pepper	50	N/R = disclosures are not reported; N/A = disclosures are not applicable Workplace Safety - Manufacturing* Lost Time Injury Rate 0.28 0.18 0.19 0.28§ 0.24 Total Fatalities (Work-Related) 0.00 0.00 0.00 0.00 0.00 Total Recordable Injury Rate 0.97 0.89 0.96 0.90§ 0.85 2024 KEURIG DR PEPPER IMPACT REPORT 50 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	length
Keurig Dr Pepper	51	TOTAL DIRECTOR+ PROFESSIONAL OTHER PROFESSIONAL HOURLY 2024 Global Employee Gender Demographics* Total Global KDP 29,419 671 9,569 19,179 Female 5,854 277 2,726 2,901 Male 23,424 436 6,778 16,210 Not Disclosed 141 8 65 68 *Read more in our Employer Information Report (EEO-1 Component 1).	not_assertion
Keurig Dr Pepper	51	Definitions of our workforce are as follows: Director+ Professional” - CEO, CFO, ELT, SVP, VP, Sr. Director, Director; “Other Professional” - any employee with a pay rate type of salaried, below Director; “Hourly”- any employee with a pay rate types “Hourly-Bi-weekly,” “Hourly-Weekly,” “Daily,” “Commission Only.” N/R = disclosures are not reported; N/A = disclosures are not applicable 2024 KEURIG DR PEPPER IMPACT REPORT 51 Overview Climate & Nature Action Water Use & Stewardship Packaging & Circular Economy Human Rights, Responsible Sourcing & Supply Chain Livelihoods Consumer Health & Well-Being Employee Health, Safety & Well-Being Corporate Governance & Ethics Appendix	length
