Company	Page	Claim_Text	ESG_Type	Claim_Type	Evidence_Exists	Risk_Signal
Unilever	57	Preventing, detecting and addressing allegations or incidents of corruption and bribery The core processes to prevent, detect and address allegations or incidents of corruption and bribery are the same as those in place for Unilever’s COBP and Code Policies.	G	Vague	No	Vague
Unilever	57	All potential material cases of corruption and bribery related to public officials are reported to our Chief Legal Officer and Chief Business Integrity Officer, who oversee investigations.	G	Vague	No	Vague
Unilever	57	We continuously introduce tailored measures to mitigate these risks, along with additional bespoke training.	S	Vague	No	Vague
Unilever	57	Anti-corruption and anti-bribery training As part of our annual mandatory Business Integrity learning programme, anti-corruption and anti-bribery training is deployed to all employees.	G	Vague	No	Vague
Unilever	57	Unilever Board members also receive training on this subject.	G	Vague	No	Vague
Unilever	57	Additional bespoke training is offered for employees who may face a greater risk in their activities in respect of corruption or bribery, such as those in external-facing commercial roles.	S	Vague	No	Vague
Unilever	57	The anti-corruption and anti-bribery training programme is sponsored by the Chief Legal Officer and Chief Business Integrity Officer.	G	Vague	No	Vague
Unilever	57	In addition, there have been no deferred prosecution agreements or other significant enforcement activities involving Unilever Group companies in 2025 that required us to take actions to address breaches in procedures and standards of anti-corruption and anti-bribery.	G	Vague	No	Vague
Unilever	57	Political influence and lobbying activities Unilever engages with governments, policymakers, regulators, NGOs and other stakeholders involved in policy and government through our advocacy and lobbying activities.	G	Vague	No	Vague
Unilever	57	Oversight of political engagement In 2025, Unilever’s Chief Corporate Affairs and Communications Officer oversaw both national government engagement and lobbying activity, as well as global engagement with intergovernmental organisations and NGOs.	G	Vague	No	Vague
Unilever	57	Political contributions Unilever companies are prohibited from supporting or contributing to political parties or candidates.	G	Vague	No	Vague
Unilever	57	All Unilever Executive and Non-Executive Directors have confirmed that they have not made any political contributions on behalf of Unilever in 2025, and we do not have any reported cases of breaches with the Political Activities & Political Donations Code Policy.	G	Vague	No	Vague
Unilever	58	Main topics covered by Unilever’s political engagement The scale of Unilever’s business operations, and the fact that many areas of the consumer goods industry are regulated, means we engage regularly with governments and policymakers.	G	Vague	No	Vague
Unilever	58	Topic Main positions on this topic Link to material impacts, risks and opportunities Climate Unilever advocates for changes to public policy frameworks consistent with the 1.5°C ambition of the Paris Agreement.	E	Future Promise	No	Unsubstantiated
Unilever	58	Unilever’s main positions are that governments should raise national climate ambition, scale up renewable energy and non-fossil chemical feedstocks, and phase out fossil fuels, including fossil fuel subsidies.	E	Future Promise	No	Unsubstantiated
Unilever	58	Furthermore, Unilever works with governments to accelerate enabling conditions, including encouraging the protection and restoration of land, forests and oceans, and putting forward policies that incentivise regenerative agriculture.	E	Vague	No	Vague
Unilever	58	Unilever is an IFRS Foundation Corporate Donor and advocates for the adoption of ISSB sustainability reporting standards as the global baseline for non-financial reporting.	E	Vague	No	Vague
Unilever	58	Unilever also supports the introduction of packaging design rules and recycled content targets that will help increase recycling rates.	E	Future Promise	No	Unsubstantiated
Unilever	58	We also work with governments to identify the enabling conditions to help scale reuse and refill models.	E	Vague	No	Vague
Unilever	58	Unilever strongly advocated for a legally binding UN treaty to end plastic pollution, which would help harmonise regulatory standards and policies across markets through global rules and mandatory targets.	E	Future Promise	No	Unsubstantiated
Unilever	58	Unilever provides input to consultations on regulatory changes, sharing new scientific approaches and how we apply them to safety decision- making.	S	Vague	No	Vague
Unilever	58	We aim to have less complex regulations that promote ‘safe by design’ innovation and the highest standards of human health and environmental protection.	E	Future Promise	No	Unsubstantiated
Unilever	58	Unilever entities are also listed in the lobbying registers of other EU Member States, as set out below.	G	Vague	No	Vague
Unilever	58	Furthermore, we comply with the US Lobbying Disclosure Act (LDA); the LDA website provides a searchable database of disclosure filings.	G	Vague	No	Vague
Unilever	58	Country Name of Register Entity ID number Germany Lobbyregister beim Deutschen Bundestag Unilever Germany R003910 Ireland Register of Lobbying Unilever UK&I 2621 GOVERNANCE DISCLOSURES Sustainability Statement Unilever Annual Report and Accounts 2025 269	G	Vague	No	Vague
Unilever	59	SME identification is based on local government definitions and sourced from third-party databases.	S	Vague	Partial	Weak Evidence
Unilever	59	Our goal is to pay 100% of invoices within the payment terms agreed with our suppliers.	G	Future Promise	Partial	Weak Evidence
